student_id,subject,exam,marks,max_marks
ST0169,Computer Science,Midterm,51,100
ST0169,Computer Science,Final,44,100
ST0170,Mathematics,Midterm,88,100
ST0170,Mathematics,Final,81,100
ST0170,Science,Midterm,83,100
ST0170,Science,Final,47,100
ST0170,English,Midterm,100,100
ST0170,English,Final,50,100
ST0170,Social Studies,Midterm,41,100
ST0170,Social Studies,Final,88,100
ST0170,Computer Science,Midterm,67,100
ST0170,Computer Science,Final,98,100
ST0171,Mathematics,Midterm,64,100
ST0171,Mathematics,Final,81,100
ST0171,Science,Midterm,90,100
ST0171,Science,Final,86,100
ST0171,English,Midterm,61,100
ST0171,English,Final,65,100
ST0171,Social Studies,Midterm,57,100
ST0171,Social Studies,Final,81,100
ST0171,Computer Science,Midterm,50,100
ST0171,Computer Science,Final,89,100
ST0172,Mathematics,Midterm,95,100
ST0172,Mathematics,Final,92,100
ST0172,Science,Midterm,82,100
ST0172,Science,Final,58,100
ST0172,English,Midterm,99,100
ST0172,English,Final,58,100
ST0172,Social Studies,Midterm,41,100
ST0172,Social Studies,Final,65,100
ST0172,Computer Science,Midterm,85,100
ST0172,Computer Science,Final,82,100
ST0173,Mathematics,Midterm,66,100
ST0173,Mathematics,Final,67,100
ST0173,Science,Midterm,88,100
ST0173,Science,Final,59,100
ST0173,English,Midterm,60,100
ST0173,English,Final,68,100
ST0173,Social Studies,Midterm,47,100
ST0173,Social Studies,Final,98,100
ST0173,Computer Science,Midterm,86,100
ST0173,Computer Science,Final,50,100
ST0174,Mathematics,Midterm,50,100
ST0174,Mathematics,Final,88,100
ST0174,Science,Midterm,94,100
ST0174,Science,Final,83,100
ST0174,English,Midterm,99,100
ST0174,English,Final,94,100
ST0174,Social Studies,Midterm,82,100
ST0174,Social Studies,Final,64,100
ST0174,Computer Science,Midterm,45,100
ST0174,Computer Science,Final,49,100
ST0175,Mathematics,Midterm,78,100
ST0175,Mathematics,Final,64,100
ST0175,Science,Midterm,43,100
ST0175,Science,Final,46,100
ST0175,English,Midterm,45,100
ST0175,English,Final,88,100
ST0175,Social Studies,Midterm,87,100
ST0175,Social Studies,Final,89,100
ST0175,Computer Science,Midterm,66,100
ST0175,Computer Science,Final,94,100
ST0176,Mathematics,Midterm,40,100
ST0176,Mathematics,Final,52,100
ST0176,Science,Midterm,65,100
ST0176,Science,Final,64,100
ST0176,English,Midterm,85,100
ST0176,English,Final,43,100
ST0176,Social Studies,Midterm,53,100
ST0176,Social Studies,Final,43,100
ST0176,Computer Science,Midterm,41,100
ST0176,Computer Science,Final,58,100
ST0177,Mathematics,Midterm,98,100
ST0177,Mathematics,Final,44,100
ST0177,Science,Midterm,88,100
ST0177,Science,Final,53,100
ST0177,English,Midterm,49,100
ST0177,English,Final,91,100
ST0177,Social Studies,Midterm,83,100
ST0177,Social Studies,Final,90,100
ST0177,Computer Science,Midterm,77,100
ST0177,Computer Science,Final,43,100
ST0178,Mathematics,Midterm,42,100
ST0178,Mathematics,Final,76,100
ST0178,Science,Midterm,39,100
ST0178,Science,Final,45,100
ST0178,English,Midterm,84,100
ST0178,English,Final,94,100
ST0178,Social Studies,Midterm,82,100
ST0178,Social Studies,Final,79,100
ST0178,Computer Science,Midterm,70,100
ST0178,Computer Science,Final,93,100
ST0179,Mathematics,Midterm,81,100
ST0179,Mathematics,Final,69,100
ST0179,Science,Midterm,72,100
ST0179,Science,Final,70,100
ST0179,English,Midterm,97,100
ST0179,English,Final,40,100
ST0179,Social Studies,Midterm,43,100
ST0179,Social Studies,Final,42,100
ST0179,Computer Science,Midterm,63,100
ST0179,Computer Science,Final,81,100
ST0180,Mathematics,Midterm,75,100
ST0180,Mathematics,Final,96,100
ST0180,Science,Midterm,78,100
ST0180,Science,Final,41,100
ST0180,English,Midterm,85,100
ST0180,English,Final,54,100
ST0180,Social Studies,Midterm,40,100
ST0180,Social Studies,Final,71,100
ST0180,Computer Science,Midterm,56,100
ST0180,Computer Science,Final,71,100
ST0181,Mathematics,Midterm,99,100
ST0181,Mathematics,Final,51,100
ST0181,Science,Midterm,74,100
ST0181,Science,Final,56,100
ST0181,English,Midterm,93,100
ST0181,English,Final,68,100
ST0181,Social Studies,Midterm,71,100
ST0181,Social Studies,Final,96,100
ST0181,Computer Science,Midterm,45,100
ST0181,Computer Science,Final,78,100
ST0182,Mathematics,Midterm,80,100
ST0182,Mathematics,Final,60,100
ST0182,Science,Midterm,86,100
ST0182,Science,Final,67,100
ST0182,English,Midterm,50,100
ST0182,English,Final,78,100
ST0182,Social Studies,Midterm,64,100
ST0182,Social Studies,Final,63,100
ST0182,Computer Science,Midterm,63,100
ST0182,Computer Science,Final,47,100
ST0183,Mathematics,Midterm,79,100
ST0183,Mathematics,Final,57,100
ST0183,Science,Midterm,88,100
ST0183,Science,Final,49,100
ST0183,English,Midterm,71,100
ST0183,English,Final,76,100
ST0183,Social Studies,Midterm,66,100
ST0183,Social Studies,Final,96,100
ST0183,Computer Science,Midterm,76,100
ST0183,Computer Science,Final,61,100
ST0184,Mathematics,Midterm,71,100
ST0184,Mathematics,Final,68,100
ST0184,Science,Midterm,77,100
ST0184,Science,Final,65,100
ST0184,English,Midterm,67,100
ST0184,English,Final,39,100
ST0184,Social Studies,Midterm,72,100
ST0184,Social Studies,Final,53,100
ST0184,Computer Science,Midterm,95,100
ST0184,Computer Science,Final,36,100
ST0185,Mathematics,Midterm,43,100
ST0185,Mathematics,Final,62,100
ST0185,Science,Midterm,57,100
ST0185,Science,Final,77,100
ST0185,English,Midterm,79,100
ST0185,English,Final,35,100
ST0185,Social Studies,Midterm,74,100
ST0185,Social Studies,Final,43,100
ST0185,Computer Science,Midterm,96,100
ST0185,Computer Science,Final,41,100
ST0186,Mathematics,Midterm,61,100
ST0186,Mathematics,Final,98,100
ST0186,Science,Midterm,55,100
ST0186,Science,Final,63,100
ST0186,English,Midterm,80,100
ST0186,English,Final,78,100
ST0186,Social Studies,Midterm,93,100
ST0186,Social Studies,Final,43,100
ST0186,Computer Science,Midterm,38,100
ST0186,Computer Science,Final,68,100
ST0187,Mathematics,Midterm,87,100
ST0187,Mathematics,Final,66,100
ST0187,Science,Midterm,66,100
ST0187,Science,Final,42,100
ST0187,English,Midterm,92,100
ST0187,English,Final,66,100
ST0187,Social Studies,Midterm,74,100
ST0187,Social Studies,Final,66,100
ST0187,Computer Science,Midterm,66,100
ST0187,Computer Science,Final,53,100
ST0188,Mathematics,Midterm,92,100
ST0188,Mathematics,Final,88,100
ST0188,Science,Midterm,55,100
ST0188,Science,Final,89,100
ST0188,English,Midterm,43,100
ST0188,English,Final,88,100
ST0188,Social Studies,Midterm,74,100
ST0188,Social Studies,Final,59,100
ST0188,Computer Science,Midterm,75,100
ST0188,Computer Science,Final,57,100
ST0189,Mathematics,Midterm,39,100
ST0189,Mathematics,Final,97,100
ST0189,Science,Midterm,81,100
ST0189,Science,Final,57,100
ST0189,English,Midterm,60,100
ST0189,English,Final,57,100
ST0189,Social Studies,Midterm,60,100
ST0189,Social Studies,Final,71,100
ST0189,Computer Science,Midterm,69,100
ST0189,Computer Science,Final,57,100
ST0190,Mathematics,Midterm,81,100
ST0190,Mathematics,Final,98,100
ST0190,Science,Midterm,46,100
ST0190,Science,Final,37,100
ST0190,English,Midterm,82,100
ST0190,English,Final,96,100
ST0190,Social Studies,Midterm,61,100
ST0190,Social Studies,Final,72,100
ST0190,Computer Science,Midterm,80,100
ST0190,Computer Science,Final,48,100
ST0191,Mathematics,Midterm,54,100
ST0191,Mathematics,Final,78,100
ST0191,Science,Midterm,45,100
ST0191,Science,Final,61,100
ST0191,English,Midterm,38,100
ST0191,English,Final,35,100
ST0191,Social Studies,Midterm,43,100
ST0191,Social Studies,Final,71,100
ST0191,Computer Science,Midterm,56,100
ST0191,Computer Science,Final,97,100
ST0192,Mathematics,Midterm,93,100
ST0192,Mathematics,Final,56,100
ST0192,Science,Midterm,75,100
ST0192,Science,Final,98,100
ST0192,English,Midterm,97,100
ST0192,English,Final,78,100
ST0192,Social Studies,Midterm,95,100
ST0192,Social Studies,Final,85,100
ST0192,Computer Science,Midterm,97,100
ST0192,Computer Science,Final,86,100
ST0193,Mathematics,Midterm,40,100
ST0193,Mathematics,Final,41,100
ST0193,Science,Midterm,39,100
ST0193,Science,Final,91,100
ST0193,English,Midterm,95,100
ST0193,English,Final,50,100
ST0193,Social Studies,Midterm,51,100
ST0193,Social Studies,Final,44,100
ST0193,Computer Science,Midterm,56,100
ST0193,Computer Science,Final,100,100
ST0194,Mathematics,Midterm,39,100
ST0194,Mathematics,Final,57,100
ST0194,Science,Midterm,36,100
ST0194,Science,Final,47,100
ST0194,English,Midterm,71,100
ST0194,English,Final,57,100
ST0194,Social Studies,Midterm,85,100
ST0194,Social Studies,Final,40,100
ST0194,Computer Science,Midterm,77,100
ST0194,Computer Science,Final,38,100
ST0195,Mathematics,Midterm,77,100
ST0195,Mathematics,Final,82,100
ST0195,Science,Midterm,54,100
ST0195,Science,Final,95,100
ST0195,English,Midterm,64,100
ST0195,English,Final,36,100
ST0195,Social Studies,Midterm,58,100
ST0195,Social Studies,Final,97,100
ST0195,Computer Science,Midterm,97,100
ST0195,Computer Science,Final,53,100
ST0196,Mathematics,Midterm,65,100
ST0196,Mathematics,Final,95,100
ST0196,Science,Midterm,53,100
ST0196,Science,Final,63,100
ST0196,English,Midterm,55,100
ST0196,English,Final,35,100
ST0196,Social Studies,Midterm,71,100
ST0196,Social Studies,Final,50,100
ST0196,Computer Science,Midterm,80,100
ST0196,Computer Science,Final,83,100
ST0197,Mathematics,Midterm,70,100
ST0197,Mathematics,Final,95,100
ST0197,Science,Midterm,74,100
ST0197,Science,Final,82,100
ST0197,English,Midterm,63,100
ST0197,English,Final,91,100
ST0197,Social Studies,Midterm,50,100
ST0197,Social Studies,Final,36,100
ST0197,Computer Science,Midterm,80,100
ST0197,Computer Science,Final,86,100
ST0198,Mathematics,Midterm,81,100
ST0198,Mathematics,Final,57,100
ST0198,Science,Midterm,88,100
ST0198,Science,Final,94,100
ST0198,English,Midterm,61,100
ST0198,English,Final,74,100
ST0198,Social Studies,Midterm,99,100
ST0198,Social Studies,Final,87,100
ST0198,Computer Science,Midterm,98,100
ST0198,Computer Science,Final,73,100
ST0199,Mathematics,Midterm,43,100
ST0199,Mathematics,Final,76,100
ST0199,Science,Midterm,96,100
ST0199,Science,Final,56,100
ST0199,English,Midterm,58,100
ST0199,English,Final,35,100
ST0199,Social Studies,Midterm,69,100
ST0199,Social Studies,Final,76,100
ST0199,Computer Science,Midterm,92,100
ST0199,Computer Science,Final,37,100
ST0200,Mathematics,Midterm,88,100
ST0200,Mathematics,Final,93,100
ST0200,Science,Midterm,71,100
ST0200,Science,Final,41,100
ST0200,English,Midterm,82,100
ST0200,English,Final,80,100
ST0200,Social Studies,Midterm,63,100
ST0200,Social Studies,Final,85,100
ST0200,Computer Science,Midterm,67,100
ST0200,Computer Science,Final,54,100
ST0201,Mathematics,Midterm,85,100
ST0201,Mathematics,Final,71,100
ST0201,Science,Midterm,45,100
ST0201,Science,Final,49,100
ST0201,English,Midterm,46,100
ST0201,English,Final,44,100
ST0201,Social Studies,Midterm,85,100
ST0201,Social Studies,Final,78,100
ST0201,Computer Science,Midterm,47,100
ST0201,Computer Science,Final,62,100
ST0202,Mathematics,Midterm,98,100
ST0202,Mathematics,Final,53,100
ST0202,Science,Midterm,74,100
ST0202,Science,Final,51,100
ST0202,English,Midterm,76,100
ST0202,English,Final,80,100
ST0202,Social Studies,Midterm,100,100
ST0202,Social Studies,Final,82,100
ST0202,Computer Science,Midterm,97,100
ST0202,Computer Science,Final,64,100
ST0203,Mathematics,Midterm,42,100
ST0203,Mathematics,Final,42,100
ST0203,Science,Midterm,70,100
ST0203,Science,Final,67,100
ST0203,English,Midterm,73,100
ST0203,English,Final,45,100
ST0203,Social Studies,Midterm,40,100
ST0203,Social Studies,Final,54,100
ST0203,Computer Science,Midterm,68,100
ST0203,Computer Science,Final,64,100
ST0204,Mathematics,Midterm,65,100
ST0204,Mathematics,Final,90,100
ST0204,Science,Midterm,77,100
ST0204,Science,Final,56,100
ST0204,English,Midterm,74,100
ST0204,English,Final,72,100
ST0204,Social Studies,Midterm,68,100
ST0204,Social Studies,Final,89,100
ST0204,Computer Science,Midterm,77,100
ST0204,Computer Science,Final,94,100
ST0205,Mathematics,Midterm,38,100
ST0205,Mathematics,Final,42,100
ST0205,Science,Midterm,52,100
ST0205,Science,Final,62,100
ST0205,English,Midterm,62,100
ST0205,English,Final,47,100
ST0205,Social Studies,Midterm,81,100
ST0205,Social Studies,Final,67,100
ST0205,Computer Science,Midterm,55,100
ST0205,Computer Science,Final,65,100
ST0206,Mathematics,Midterm,62,100
ST0206,Mathematics,Final,49,100
ST0206,Science,Midterm,81,100
ST0206,Science,Final,51,100
ST0206,English,Midterm,86,100
ST0206,English,Final,77,100
ST0206,Social Studies,Midterm,66,100
ST0206,Social Studies,Final,65,100
ST0206,Computer Science,Midterm,59,100
ST0206,Computer Science,Final,38,100
ST0207,Mathematics,Midterm,80,100
ST0207,Mathematics,Final,65,100
ST0207,Science,Midterm,89,100
ST0207,Science,Final,95,100
ST0207,English,Midterm,67,100
ST0207,English,Final,92,100
ST0207,Social Studies,Midterm,74,100
ST0207,Social Studies,Final,83,100
ST0207,Computer Science,Midterm,71,100
ST0207,Computer Science,Final,70,100
ST0208,Mathematics,Midterm,70,100
ST0208,Mathematics,Final,46,100
ST0208,Science,Midterm,85,100
ST0208,Science,Final,93,100
ST0208,English,Midterm,48,100
ST0208,English,Final,45,100
ST0208,Social Studies,Midterm,79,100
ST0208,Social Studies,Final,77,100
ST0208,Computer Science,Midterm,79,100
ST0208,Computer Science,Final,79,100
ST0209,Mathematics,Midterm,74,100
ST0209,Mathematics,Final,39,100
ST0209,Science,Midterm,82,100
ST0209,Science,Final,51,100
ST0209,English,Midterm,53,100
ST0209,English,Final,48,100
ST0209,Social Studies,Midterm,78,100
ST0209,Social Studies,Final,89,100
ST0209,Computer Science,Midterm,93,100
ST0209,Computer Science,Final,58,100
ST0210,Mathematics,Midterm,67,100
ST0210,Mathematics,Final,58,100
ST0210,Science,Midterm,89,100
ST0210,Science,Final,51,100
ST0210,English,Midterm,88,100
ST0210,English,Final,88,100
ST0210,Social Studies,Midterm,96,100
ST0210,Social Studies,Final,58,100
ST0210,Computer Science,Midterm,79,100
ST0210,Computer Science,Final,55,100
ST0211,Mathematics,Midterm,36,100
ST0211,Mathematics,Final,51,100
ST0211,Science,Midterm,53,100
ST0211,Science,Final,35,100
ST0211,English,Midterm,66,100
ST0211,English,Final,70,100
ST0211,Social Studies,Midterm,35,100
ST0211,Social Studies,Final,92,100
ST0211,Computer Science,Midterm,40,100
ST0211,Computer Science,Final,92,100
ST0212,Mathematics,Midterm,69,100
ST0212,Mathematics,Final,43,100
ST0212,Science,Midterm,67,100
ST0212,Science,Final,51,100
ST0212,English,Midterm,47,100
ST0212,English,Final,41,100
ST0212,Social Studies,Midterm,84,100
ST0212,Social Studies,Final,79,100
ST0212,Computer Science,Midterm,77,100
ST0212,Computer Science,Final,99,100
ST0213,Mathematics,Midterm,38,100
ST0213,Mathematics,Final,68,100
ST0213,Science,Midterm,69,100
ST0213,Science,Final,59,100
ST0213,English,Midterm,63,100
ST0213,English,Final,62,100
ST0213,Social Studies,Midterm,75,100
ST0213,Social Studies,Final,93,100
ST0213,Computer Science,Midterm,58,100
ST0213,Computer Science,Final,84,100
ST0214,Mathematics,Midterm,66,100
ST0214,Mathematics,Final,66,100
ST0214,Science,Midterm,84,100
ST0214,Science,Final,70,100
ST0214,English,Midterm,54,100
ST0214,English,Final,47,100
ST0214,Social Studies,Midterm,75,100
ST0214,Social Studies,Final,50,100
ST0214,Computer Science,Midterm,88,100
ST0214,Computer Science,Final,37,100
ST0215,Mathematics,Midterm,35,100
ST0215,Mathematics,Final,53,100
ST0215,Science,Midterm,87,100
ST0215,Science,Final,52,100
ST0215,English,Midterm,41,100
ST0215,English,Final,84,100
ST0215,Social Studies,Midterm,74,100
ST0215,Social Studies,Final,98,100
ST0215,Computer Science,Midterm,59,100
ST0215,Computer Science,Final,86,100
ST0216,Mathematics,Midterm,57,100
ST0216,Mathematics,Final,59,100
ST0216,Science,Midterm,56,100
ST0216,Science,Final,55,100
ST0216,English,Midterm,73,100
ST0216,English,Final,39,100
ST0216,Social Studies,Midterm,40,100
ST0216,Social Studies,Final,99,100
ST0216,Computer Science,Midterm,67,100
ST0216,Computer Science,Final,92,100
ST0217,Mathematics,Midterm,93,100
ST0217,Mathematics,Final,91,100
ST0217,Science,Midterm,80,100
ST0217,Science,Final,53,100
ST0217,English,Midterm,46,100
ST0217,English,Final,92,100
ST0217,Social Studies,Midterm,72,100
ST0217,Social Studies,Final,86,100
ST0217,Computer Science,Midterm,40,100
ST0217,Computer Science,Final,41,100
ST0218,Mathematics,Midterm,37,100
ST0218,Mathematics,Final,37,100
ST0218,Science,Midterm,76,100
ST0218,Science,Final,88,100
ST0218,English,Midterm,61,100
ST0218,English,Final,48,100
ST0218,Social Studies,Midterm,81,100
ST0218,Social Studies,Final,56,100
ST0218,Computer Science,Midterm,78,100
ST0218,Computer Science,Final,88,100
ST0219,Mathematics,Midterm,45,100
ST0219,Mathematics,Final,91,100
ST0219,Science,Midterm,81,100
ST0219,Science,Final,70,100
ST0219,English,Midterm,62,100
ST0219,English,Final,36,100
ST0219,Social Studies,Midterm,57,100
ST0219,Social Studies,Final,92,100
ST0219,Computer Science,Midterm,73,100
ST0219,Computer Science,Final,69,100
ST0220,Mathematics,Midterm,71,100
ST0220,Mathematics,Final,56,100
ST0220,Science,Midterm,97,100
ST0220,Science,Final,46,100
ST0220,English,Midterm,37,100
ST0220,English,Final,93,100
ST0220,Social Studies,Midterm,87,100
ST0220,Social Studies,Final,67,100
ST0220,Computer Science,Midterm,86,100
ST0220,Computer Science,Final,89,100
ST0221,Mathematics,Midterm,59,100
ST0221,Mathematics,Final,84,100
ST0221,Science,Midterm,98,100
ST0221,Science,Final,54,100
ST0221,English,Midterm,95,100
ST0221,English,Final,69,100
ST0221,Social Studies,Midterm,35,100
ST0221,Social Studies,Final,54,100
ST0221,Computer Science,Midterm,93,100
ST0221,Computer Science,Final,49,100
ST0222,Mathematics,Midterm,93,100
ST0222,Mathematics,Final,50,100
ST0222,Science,Midterm,47,100
ST0222,Science,Final,88,100
ST0222,English,Midterm,56,100
ST0222,English,Final,96,100
ST0222,Social Studies,Midterm,100,100
ST0222,Social Studies,Final,80,100
ST0222,Computer Science,Midterm,60,100
ST0222,Computer Science,Final,82,100
ST0223,Mathematics,Midterm,51,100
ST0223,Mathematics,Final,59,100
ST0223,Science,Midterm,100,100
ST0223,Science,Final,63,100
ST0223,English,Midterm,100,100
ST0223,English,Final,97,100
ST0223,Social Studies,Midterm,57,100
ST0223,Social Studies,Final,85,100
ST0223,Computer Science,Midterm,57,100
ST0223,Computer Science,Final,66,100
ST0224,Mathematics,Midterm,80,100
ST0224,Mathematics,Final,36,100
ST0224,Science,Midterm,60,100
ST0224,Science,Final,80,100
ST0224,English,Midterm,50,100
ST0224,English,Final,60,100
ST0224,Social Studies,Midterm,83,100
ST0224,Social Studies,Final,74,100
ST0224,Computer Science,Midterm,78,100
ST0224,Computer Science,Final,45,100
ST0225,Mathematics,Midterm,40,100
ST0225,Mathematics,Final,54,100
ST0225,Science,Midterm,77,100
ST0225,Science,Final,84,100
ST0225,English,Midterm,81,100
ST0225,English,Final,83,100
ST0225,Social Studies,Midterm,87,100
ST0225,Social Studies,Final,49,100
ST0225,Computer Science,Midterm,87,100
ST0225,Computer Science,Final,44,100
ST0226,Mathematics,Midterm,54,100
ST0226,Mathematics,Final,99,100
ST0226,Science,Midterm,44,100
ST0226,Science,Final,69,100
ST0226,English,Midterm,58,100
ST0226,English,Final,83,100
ST0226,Social Studies,Midterm,69,100
ST0226,Social Studies,Final,68,100
ST0226,Computer Science,Midterm,68,100
ST0226,Computer Science,Final,70,100
ST0227,Mathematics,Midterm,59,100
ST0227,Mathematics,Final,73,100
ST0227,Science,Midterm,58,100
ST0227,Science,Final,89,100
ST0227,English,Midterm,71,100
ST0227,English,Final,76,100
ST0227,Social Studies,Midterm,53,100
ST0227,Social Studies,Final,85,100
ST0227,Computer Science,Midterm,72,100
ST0227,Computer Science,Final,99,100
ST0228,Mathematics,Midterm,38,100
ST0228,Mathematics,Final,56,100
ST0228,Science,Midterm,43,100
ST0228,Science,Final,72,100
ST0228,English,Midterm,36,100
ST0228,English,Final,50,100
ST0228,Social Studies,Midterm,88,100
ST0228,Social Studies,Final,72,100
ST0228,Computer Science,Midterm,54,100
ST0228,Computer Science,Final,78,100
ST0229,Mathematics,Midterm,96,100
ST0229,Mathematics,Final,52,100
ST0229,Science,Midterm,90,100
ST0229,Science,Final,38,100
ST0229,English,Midterm,88,100
ST0229,English,Final,90,100
ST0229,Social Studies,Midterm,37,100
ST0229,Social Studies,Final,98,100
ST0229,Computer Science,Midterm,35,100
ST0229,Computer Science,Final,71,100
ST0230,Mathematics,Midterm,43,100
ST0230,Mathematics,Final,84,100
ST0230,Science,Midterm,53,100
ST0230,Science,Final,95,100
ST0230,English,Midterm,69,100
ST0230,English,Final,89,100
ST0230,Social Studies,Midterm,57,100
ST0230,Social Studies,Final,61,100
ST0230,Computer Science,Midterm,71,100
ST0230,Computer Science,Final,59,100
ST0231,Mathematics,Midterm,58,100
ST0231,Mathematics,Final,72,100
ST0231,Science,Midterm,50,100
ST0231,Science,Final,93,100
ST0231,English,Midterm,98,100
ST0231,English,Final,62,100
ST0231,Social Studies,Midterm,68,100
ST0231,Social Studies,Final,96,100
ST0231,Computer Science,Midterm,76,100
ST0231,Computer Science,Final,62,100
ST0232,Mathematics,Midterm,52,100
ST0232,Mathematics,Final,68,100
ST0232,Science,Midterm,58,100
ST0232,Science,Final,78,100
ST0232,English,Midterm,79,100
ST0232,English,Final,75,100
ST0232,Social Studies,Midterm,36,100
ST0232,Social Studies,Final,61,100
ST0232,Computer Science,Midterm,49,100
ST0232,Computer Science,Final,40,100
ST0233,Mathematics,Midterm,98,100
ST0233,Mathematics,Final,51,100
ST0233,Science,Midterm,50,100
ST0233,Science,Final,52,100
ST0233,English,Midterm,51,100
ST0233,English,Final,99,100
ST0233,Social Studies,Midterm,74,100
ST0233,Social Studies,Final,74,100
ST0233,Computer Science,Midterm,70,100
ST0233,Computer Science,Final,64,100
ST0234,Mathematics,Midterm,100,100
ST0234,Mathematics,Final,65,100
ST0234,Science,Midterm,81,100
ST0234,Science,Final,40,100
ST0234,English,Midterm,57,100
ST0234,English,Final,38,100
ST0234,Social Studies,Midterm,35,100
ST0234,Social Studies,Final,51,100
ST0234,Computer Science,Midterm,70,100
ST0234,Computer Science,Final,67,100
ST0235,Mathematics,Midterm,79,100
ST0235,Mathematics,Final,52,100
ST0235,Science,Midterm,82,100
ST0235,Science,Final,98,100
ST0235,English,Midterm,91,100
ST0235,English,Final,53,100
ST0235,Social Studies,Midterm,74,100
ST0235,Social Studies,Final,64,100
ST0235,Computer Science,Midterm,58,100
ST0235,Computer Science,Final,45,100
ST0236,Mathematics,Midterm,97,100
ST0236,Mathematics,Final,83,100
ST0236,Science,Midterm,90,100
ST0236,Science,Final,95,100
ST0236,English,Midterm,80,100
ST0236,English,Final,89,100
ST0236,Social Studies,Midterm,75,100
ST0236,Social Studies,Final,68,100
ST0236,Computer Science,Midterm,71,100
ST0236,Computer Science,Final,52,100
ST0237,Mathematics,Midterm,84,100
ST0237,Mathematics,Final,99,100
ST0237,Science,Midterm,86,100
ST0237,Science,Final,56,100
ST0237,English,Midterm,37,100
ST0237,English,Final,43,100
ST0237,Social Studies,Midterm,85,100
ST0237,Social Studies,Final,92,100
ST0237,Computer Science,Midterm,91,100
ST0237,Computer Science,Final,51,100
ST0238,Mathematics,Midterm,65,100
ST0238,Mathematics,Final,41,100
ST0238,Science,Midterm,64,100
ST0238,Science,Final,69,100
ST0238,English,Midterm,78,100
ST0238,English,Final,95,100
ST0238,Social Studies,Midterm,89,100
ST0238,Social Studies,Final,81,100
ST0238,Computer Science,Midterm,68,100
ST0238,Computer Science,Final,84,100
ST0239,Mathematics,Midterm,50,100
ST0239,Mathematics,Final,84,100
ST0239,Science,Midterm,94,100
ST0239,Science,Final,99,100
ST0239,English,Midterm,54,100
ST0239,English,Final,51,100
ST0239,Social Studies,Midterm,79,100
ST0239,Social Studies,Final,84,100
ST0239,Computer Science,Midterm,60,100
ST0239,Computer Science,Final,50,100
ST0240,Mathematics,Midterm,71,100
ST0240,Mathematics,Final,45,100
ST0240,Science,Midterm,36,100
ST0240,Science,Final,48,100
ST0240,English,Midterm,48,100
ST0240,English,Final,65,100
ST0240,Social Studies,Midterm,47,100
ST0240,Social Studies,Final,58,100
ST0240,Computer Science,Midterm,54,100
ST0240,Computer Science,Final,37,100
ST0241,Mathematics,Midterm,95,100
ST0241,Mathematics,Final,48,100
ST0241,Science,Midterm,58,100
ST0241,Science,Final,46,100
ST0241,English,Midterm,80,100
ST0241,English,Final,99,100
ST0241,Social Studies,Midterm,42,100
ST0241,Social Studies,Final,87,100
ST0241,Computer Science,Midterm,49,100
ST0241,Computer Science,Final,56,100
ST0242,Mathematics,Midterm,37,100
ST0242,Mathematics,Final,87,100
ST0242,Science,Midterm,87,100
ST0242,Science,Final,36,100
ST0242,English,Midterm,61,100
ST0242,English,Final,47,100
ST0242,Social Studies,Midterm,93,100
ST0242,Social Studies,Final,39,100
ST0242,Computer Science,Midterm,86,100
ST0242,Computer Science,Final,85,100
ST0243,Mathematics,Midterm,57,100
ST0243,Mathematics,Final,63,100
ST0243,Science,Midterm,72,100
ST0243,Science,Final,54,100
ST0243,English,Midterm,37,100
ST0243,English,Final,70,100
ST0243,Social Studies,Midterm,95,100
ST0243,Social Studies,Final,92,100
ST0243,Computer Science,Midterm,35,100
ST0243,Computer Science,Final,56,100
ST0244,Mathematics,Midterm,51,100
ST0244,Mathematics,Final,49,100
ST0244,Science,Midterm,74,100
ST0244,Science,Final,46,100
ST0244,English,Midterm,99,100
ST0244,English,Final,46,100
ST0244,Social Studies,Midterm,82,100
ST0244,Social Studies,Final,37,100
ST0244,Computer Science,Midterm,37,100
ST0244,Computer Science,Final,75,100
ST0245,Mathematics,Midterm,36,100
ST0245,Mathematics,Final,42,100
ST0245,Science,Midterm,99,100
ST0245,Science,Final,57,100
ST0245,English,Midterm,68,100
ST0245,English,Final,80,100
ST0245,Social Studies,Midterm,85,100
ST0245,Social Studies,Final,100,100
ST0245,Computer Science,Midterm,66,100
ST0245,Computer Science,Final,64,100
ST0246,Mathematics,Midterm,91,100
ST0246,Mathematics,Final,100,100
ST0246,Science,Midterm,61,100
ST0246,Science,Final,38,100
ST0246,English,Midterm,50,100
ST0246,English,Final,63,100
ST0246,Social Studies,Midterm,39,100
ST0246,Social Studies,Final,55,100
ST0246,Computer Science,Midterm,56,100
ST0246,Computer Science,Final,70,100
ST0247,Mathematics,Midterm,51,100
ST0247,Mathematics,Final,35,100
ST0247,Science,Midterm,81,100
ST0247,Science,Final,80,100
ST0247,English,Midterm,43,100
ST0247,English,Final,82,100
ST0247,Social Studies,Midterm,50,100
ST0247,Social Studies,Final,79,100
ST0247,Computer Science,Midterm,54,100
ST0247,Computer Science,Final,73,100
ST0248,Mathematics,Midterm,77,100
ST0248,Mathematics,Final,99,100
ST0248,Science,Midterm,59,100
ST0248,Science,Final,53,100
ST0248,English,Midterm,71,100
ST0248,English,Final,48,100
ST0248,Social Studies,Midterm,50,100
ST0248,Social Studies,Final,70,100
ST0248,Computer Science,Midterm,82,100
ST0248,Computer Science,Final,49,100
ST0249,Mathematics,Midterm,57,100
ST0249,Mathematics,Final,55,100
